seq_id	cluster	predicted_taxa	confidence	true_taxa
GU593804.1	2	38260	0.5092	38254
KP343633.1	2	54071	0.4475	59271
JN257991.1	2	21663	0.4046	46391
JN247413.1	2	39720	0.9359	39720
HQ203333.1	2	42029	0.3747	22373
KP054085.1	2	59999	0.8701	59999
FJ026775.1	2	322	0.4810	48248
KJ210495.1	2	20723	0.9864	20723
KY010294.1	2	-1	0.3147	39306
KC595402.1	2	51364	0.4411	71622
DQ090316.1	2	-1	0.2887	9968
DQ975355.1	2	57113	0.9994	57113
MK334606.1	2	14324	0.8939	1417
KU294028.1	2	-1	0.2985	27875
EU554332.1	2	-1	0.1851	24764
KJ667008.1	2	69240	0.8254	69240
KX401456.1	2	31601	0.5004	31593
DQ279720.1	2	21607	0.6214	69205
KC762969.1	2	22785	0.5024	30855
JX143584.1	2	5895	0.4584	12700
EU780641.1	2	-1	0.2320	22021
MG996749.1	2	55068	0.4250	35277
KM108374.1	2	7301	0.4639	43591
HM563743.1	2	-1	0.2752	35721
MG682089.1	2	59519	0.5179	66972
JQ306394.1	2	-1	0.2449	704
JX870770.1	2	60942	0.9802	60942
JQ414282.1	2	36487	0.3638	47074
MK015288.1	2	1423	0.3653	37358
KF607082.1	2	53124	0.5953	55082
KF267305.1	2	26073	0.7501	26380
AM774495.1	2	3947	0.9217	3947
JQ045487.1	2	30887	0.8373	55317
KU872620.1	2	-1	0.2009	42677
KY966423.1	2	9277	0.9982	9277
MG672041.1	2	54607	0.9235	10750
KF934450.1	2	72665	0.5241	55896
AB499607.1	2	-1	0.2371	51098
MH794004.1	2	13833	0.9962	13833
EF079478.1	2	62770	0.6848	46151
MF077545.1	2	8557	0.3703	22636
MG835804.1	2	26085	0.6793	26085
AF419015.1	2	56611	0.7452	62684
AF282910.1	2	-1	0.3338	38632
KU927714.1	2	52502	0.4594	30847
U12721.1	2	29975	0.8758	29985
AACF01000230.1	2	73566	0.5445	44608
KP003677.1	2	-1	0.1703	55266
EU091656.1	2	27331	0.4623	27341
JF332095.1	2	-1	0.2635	16603
AJ388279.1	2	8269	0.6364	8264
KF282190.1	2	26073	0.8004	26073
EU420136.1	2	12849	0.6529	46203
AF319022.1	2	-1	0.3335	60469
MK926849.1	2	48997	0.3618	61908
AY169241.1	2	68761	0.8660	43162
MK629450.1	2	56258	0.7212	66750
KX907223.1	2	-1	0.3308	10961
GU597042.1	2	44361	0.9414	44361
KF263199.1	2	-1	0.3251	47896
DQ916840.1	2	39504	0.3503	18472
AF263394.1	2	7541	0.5084	71638
EF601482.1	2	61330	0.8980	61312
JN619327.1	2	4437	0.4021	1021
KM877357.1	2	54254	0.3546	54252
KT698999.1	2	49672	0.5673	49672
AY360114.1	2	59794	0.4421	71395
AF239083.1	2	992	0.9513	992
KU850627.1	2	54318	0.8293	65648
KX609615.1	2	6425	0.9192	8149
MT784089.1	2	41430	0.8432	41430
JQ320109.1	2	66520	0.4628	24582
MK069419.1	2	-1	0.1573	61239
FJ380418.1	2	28036	0.3781	28031
MH855984.1	2	67951	0.5417	26786
JN252772.1	2	-1	0.2067	49989
MK139802.1	2	56438	0.7251	32715
EU579773.1	2	10646	0.8908	10646
HQ443727.1	2	-1	0.2621	19242
AB693050.1	2	20942	0.3916	32072
JN899357.1	2	34109	0.4053	67235
AJ242119.1	2	40035	0.4150	25861
MK442632.1	2	49633	0.8647	73262
KJ922091.1	2	4606	0.6758	4606
KP970845.1	2	32432	0.9969	32432
MG828962.1	2	-1	0.3110	63251
FJ907078.1	2	72665	0.3684	30572
KM492895.1	2	73014	0.7858	7025
JF343583.1	2	28043	0.7337	52745
AY641564.1	2	47792	0.8442	2022
MK481541.1	2	37220	0.4796	59357
DQ472088.1	2	57402	0.4906	73444
KY457500.1	2	59229	0.7675	59225
KT387610.1	2	29634	0.9942	29634
KP764846.1	2	34397	0.6727	20423
HM061486.1	2	-1	0.2589	10586
HM230129.1	2	-1	0.2161	33533
JX254654.1	2	-1	0.2946	20884
MK321796.1	2	34397	0.6248	43491
MN010340.1	2	48999	0.9975	48999
KF853245.1	2	1948	0.9597	1948
KU832435.1	2	62582	0.8779	25105
MF474362.1	2	57402	0.9764	57402
KY785002.1	2	52986	0.4139	53031
JX442033.1	2	-1	0.3145	6976
AY680197.1	2	52502	0.3678	7320
MT372906.1	2	37630	0.9261	48758
KP635281.1	2	37806	0.6560	37804
AJ300213.1	2	51342	0.5943	51342
KF529535.1	2	65316	0.4866	28515
EF517858.1	2	10703	0.4652	60273
GU359213.1	2	-1	0.2991	65139
JQ000418.1	2	-1	0.2226	11031
JX429946.1	2	32642	0.5531	46877
AB158372.1	2	-1	0.1485	45541
DQ211591.1	2	-1	0.3179	68205
KJ651853.1	2	65008	0.4525	65005
EF178782.1	2	7716	0.6763	31085
AF353551.1	2	1287	0.9438	1287
KF409384.1	2	930	0.4792	26478
KU987017.1	2	59509	0.4443	47838
KM053324.1	2	18911	0.4784	53561
AY598624.2	2	-1	0.2851	58364
GU323053.1	2	-1	0.3079	70363
JX519220.1	2	16356	0.3732	15570
KP179223.1	2	41815	0.8940	41815
MT935214.1	2	16813	0.4007	17080
AB998919.1	2	6418	0.9703	6418
LC006859.1	2	-1	0.2856	25481
FJ719616.1	2	25974	0.9919	25974
AB016022.1	2	-1	0.3159	68767
MK945605.1	2	-1	0.2935	6128
MK329117.1	2	61510	0.4925	42495
MT796581.1	2	-1	0.2123	68625
AF263400.1	2	-1	0.2085	61433
KJ609050.1	2	-1	0.1166	66198
KP092739.1	2	12083	0.6232	52672
MG648285.1	2	39227	0.3596	19541
MG707993.1	2	-1	0.2823	25931
MK292084.1	2	-1	0.3072	71965
KC991345.1	2	47795	0.9268	47795
AF331152.1	2	26871	0.6356	21687
DQ344035.1	2	51409	0.9853	51409
KT354350.1	2	-1	0.1445	13370
MK047448.1	2	-1	0.3045	19474
KT285934.1	2	6759	0.5253	18074
AJ411923.1	2	2148	0.9367	2148
KF896861.1	2	16429	0.9856	16429
MH862868.1	2	-1	0.3304	48414
HM061511.1	2	10646	0.7645	10646
AY348802.1	2	34397	0.9590	34317
GU066231.1	2	59242	0.7966	59242
KX549864.1	2	29025	0.7440	29025
DQ118537.1	2	42046	0.4587	44793
MG949329.1	2	63295	0.4663	34973
MH430238.1	2	7772	0.5413	68749
KJ875263.1	2	-1	0.2380	15996
EU851150.1	2	60291	0.5855	58016
AF007535.1	2	28131	0.9767	28131
HQ214481.1	2	49233	0.7644	30731
JX091466.1	2	50431	0.9258	50273
JN934758.1	2	41809	0.6685	48658
AF260171.1	2	-1	0.2979	7060
MF281654.1	2	6242	0.5407	1404
JQ952397.1	2	70288	0.6156	26553
KM005465.1	2	-1	0.2977	61871
KF679354.1	2	52156	0.7921	45869
KX271353.1	2	46461	0.7685	37027
JX646796.1	2	50349	0.4242	22943
GQ351699.1	2	-1	0.2891	39292
KY652215.1	2	-1	0.2078	40413
MK144508.1	2	68153	0.8394	67141
AB015910.1	2	481	0.6013	66527
DQ866878.1	2	1134	0.9785	1134
MG452052.1	2	-1	0.2197	45587
EU161354.1	2	-1	0.1373	12458
KF443032.1	2	46160	0.9883	46160
HM044292.1	2	-1	0.2931	14791
AY677294.1	2	29442	0.7001	-1
FJ907409.1	2	40035	0.8442	40035
KF030352.1	2	-1	0.3026	8326
AY280347.1	2	-1	0.3391	15026
MH555164.1	2	-1	0.2552	70759
KJ144459.1	2	546	0.5360	59773
MH865607.1	2	18520	0.6460	29712
HQ643476.2	2	58359	0.9591	29432
AY170311.1	2	42643	0.5053	61651
KY288036.1	2	62402	0.4345	31896
KT246099.1	2	64590	0.8925	64590
HQ728503.1	2	18979	0.9569	18979
AF281124.1	2	21896	0.5269	15338
AB000647.1	2	28449	0.8142	28449
JN828933.1	2	39122	0.9998	39122
FJ409588.1	2	8401	0.8190	27921
AY557457.1	2	13244	0.4982	65462
AY911548.1	2	69281	0.8003	18401
AY028346.1	2	72844	0.9600	46954
AF256571.1	2	-1	0.3205	50112
KF277552.1	2	50059	0.3529	49967
KU204074.1	2	12603	0.6130	12606
JF423299.1	2	-1	0.1836	2519
HM045458.1	2	55995	0.8777	38757
HQ203379.1	2	42029	0.4347	47894
GU259082.1	2	53062	0.9324	53062
KR872948.1	2	25345	0.4622	64203
KF258690.1	2	3428	0.4030	59155
EU096182.1	2	2290	0.9912	2290
HQ912573.1	2	68908	0.5288	48931
JN010059.1	2	-1	0.2001	26363
MH050177.1	2	18080	0.7817	64457
AF513689.1	2	64489	0.3837	18514
AY347308.2	2	2021	0.8154	2017
MH016531.1	2	-1	0.1623	73222
KY388596.1	2	73300	0.6397	27403
KP114694.1	2	59361	0.7674	59361
JX017572.1	2	-1	0.1982	2322
JN603728.1	4	29213	1.0000	29213
JN934986.1	2	25858	0.9776	25858
GU979426.1	2	26211	0.4347	26211
KM103454.1	2	-1	0.2776	9594
MH317248.1	2	39504	0.4928	29189
EF643774.1	2	26871	0.3622	65465
KJ452784.1	2	-1	0.2065	31165
DQ005048.1	2	44552	0.9485	60508
KY408073.1	2	991	0.6056	991
EF545546.1	2	67079	0.5401	55374
HM584172.1	2	52665	0.7647	41013
MZ983516.1	2	48438	0.5293	22544
JX460991.1	2	24382	0.9851	24382
HQ824725.1	2	1168	0.8768	9547
AF316935.1	2	66040	0.5244	66054
KY946178.1	2	29312	0.8650	52684
MF683496.1	0	59809	0.4007	59808
KJ535867.1	2	26687	0.9798	26687
KF277557.1	2	-1	0.2053	49982
MT232713.1	2	6477	0.5230	22623
KX963562.1	2	11731	0.3763	40224
KU716075.1	2	33341	0.3685	20813
MF972086.1	2	-1	0.3108	36257
KC968079.1	2	5539	0.9046	5539
KF423638.1	2	10779	0.5945	32807
MN031165.1	2	52578	0.5592	52578
FJ694734.1	2	11386	0.7464	11652
FJ380424.1	2	-1	0.3409	27979
MK442627.1	2	26748	0.9561	66899
D83190.1	2	55319	0.5675	29318
JF978090.1	2	28707	0.4558	56558
KM262387.1	2	23906	0.9403	64962
AF189046.1	2	-1	0.2717	47514
KU215067.1	2	43480	0.6956	35365
AY755776.1	2	39713	0.5469	24674
AB088569.1	2	56545	0.6699	33574
MT637024.1	2	48101	0.8362	34975
JF420046.1	2	-1	0.3417	299
HQ676943.1	2	6214	0.4890	8103
MN825214.1	2	-1	0.3218	35090
MH800336.1	2	-1	0.1224	9880
MK841493.1	2	-1	0.3425	58316
MH793903.1	2	20945	0.9999	20945
HQ693105.1	2	71604	0.7092	60279
EU497695.1	2	19202	0.9581	19202
FJ409616.1	2	-1	0.1230	22309
KF828244.1	2	-1	0.1763	48540
KF110980.1	2	53009	0.6376	52986
KY968829.1	2	63622	0.6923	63622
DQ521283.1	2	67998	0.4603	20458
KU314866.1	2	36038	0.8591	36038
AF508815.1	2	-1	0.3163	7293
KY552495.1	2	18450	0.5208	24068
AF097540.1	2	-1	0.2942	62908
KC197155.1	2	-1	0.3230	38473
KP744700.1	2	5082	0.6444	46972
KU530330.1	2	-1	0.1866	60517
KF772276.1	2	26641	0.3864	4941
KP735200.1	2	35175	0.3767	36215
JX262497.1	2	68296	0.9968	68296
KM051450.1	2	1800	0.8088	1800
DQ485174.1	2	21580	0.5927	21562
KM385557.1	2	24322	0.8955	24322
KY979742.1	2	6477	0.4989	59939
MG255445.1	2	-1	0.2969	49573
KC462739.1	2	-1	0.3384	29835
MH357931.1	2	-1	0.1568	53214
KC110001.1	2	-1	0.3317	17716
KT709689.1	2	52808	0.9455	52808
KM246855.1	2	39964	0.9411	7140
KF732263.1	2	52156	0.9753	52156
KY320160.1	2	10447	0.5978	47869
GU187597.1	2	-1	0.3107	63141
JN991189.1	2	51001	0.4093	40677
MT850003.1	2	23885	0.5792	18946
KF036588.1	2	6477	0.5645	72264
KU927750.1	2	-1	0.2805	44026
AY460563.1	2	19436	0.8179	7620
FJ002918.1	2	54135	0.8011	72196
KT364057.1	2	63001	0.3909	42879
KP119631.1	2	464	0.6481	64980
AF228688.1	2	-1	0.1865	46966
MK801183.1	2	8665	1.0000	8665
AM158924.1	2	36575	0.9383	36583
MH863437.1	2	16256	0.7175	53953
KC992919.1	2	16455	0.3658	56706
JF428107.1	2	9373	0.8982	9373
JF938023.1	2	-1	0.2912	66278
KT389962.1	2	-1	0.3396	30426
EU429914.1	2	63598	0.5217	63611
KM462835.1	2	-1	0.3414	71477
KF274505.1	2	63391	0.7438	63409
KT161746.1	2	62704	0.6863	62704
EF214586.1	2	-1	0.2468	60219
AY684155.1	2	66169	0.9851	66169
JX992906.1	2	40534	0.9231	38012
AF007536.1	2	68310	0.5870	28940
MW173030.1	2	36666	0.8090	4458
JQ691811.1	2	48264	0.5643	60571
AF229317.1	2	14000	0.6043	32020
AF012502.1	2	18580	0.7951	9052
MG993363.1	2	72758	0.6275	7495
KF034828.1	2	2015	0.9730	2015
KC523178.1	2	-1	0.2167	41894
KU209645.1	2	29442	1.0000	29442
MH566960.1	2	1866	0.7453	1866
HQ859228.1	2	-1	0.3491	25140
AF537582.1	2	4609	0.5589	4147
EU161330.1	2	49808	0.3766	51941
MG764063.1	2	34236	0.8596	49112
AB053099.1	2	55812	0.7935	20397
MH357873.1	2	-1	0.2981	19644
KJ194180.1	2	37482	0.8545	37482
JX017541.1	2	23855	0.7199	2178
AY090042.1	2	22615	0.4388	7778
JQ615887.1	2	16541	0.6362	16541
AY556435.1	2	11422	0.5269	66447
KM103434.1	2	9943	0.3538	42845
KY039589.1	2	5291	0.7000	18173
KP794406.1	2	-1	0.2920	69233
KF133283.1	2	39850	0.5398	36763
AY591837.1	2	13291	0.5077	37333
KF005799.1	2	-1	0.1684	15951
AY504714.1	2	60170	0.4934	18691
KU645960.1	2	52565	0.7047	61448
KT820111.1	2	11200	0.6637	39284
KF514586.1	2	59167	0.9457	59167
MN264651.1	2	63288	0.5783	71336
AY304804.1	2	8867	0.3569	8870
KY632576.1	2	35940	0.8594	3901
JN631366.1	2	22953	0.5134	61554
AY077469.1	2	-1	0.2690	29791
HQ203348.1	2	772	0.9088	27104
L78059.1	2	3428	0.9905	3428
AY957443.1	2	-1	0.3366	19950
EF545531.1	2	55353	0.9210	55353
MN994585.1	2	11076	0.4678	45269
FJ384804.1	2	-1	0.2719	65718
AY183483.1	2	5383	0.5079	34146
KM217443.1	2	55110	0.4173	24878
AF313037.1	2	-1	0.2308	54055
MG253164.1	2	72858	0.4867	45843
FJ639884.1	2	-1	0.2432	3703
AY680092.1	2	32976	0.4540	58719
KC113097.1	2	61834	0.9589	61834
AY788931.1	2	20151	0.4200	27285
KR337008.1	2	21790	0.8700	21790
HM246009.1	2	67180	0.4581	2074
MT981616.1	2	15907	0.3660	33522
DQ304624.1	2	27430	0.3751	10696
KY039594.1	2	18308	0.6042	18200
EU057059.1	2	96	0.7346	17065
KF556089.1	2	37531	0.7663	37552
KF900107.1	2	66305	0.9589	55107
KM055429.1	2	51990	0.4463	56850
AF538920.1	2	167	0.5135	60849
KF532067.1	2	168	0.4815	168
AY350677.1	2	-1	0.2488	57632
EF014729.1	2	10447	0.4413	4682
EU128398.1	2	-1	0.3014	28700
JN974921.1	2	40903	0.4123	34645
KY320347.1	2	44652	0.4308	30776
AY752990.1	2	18447	0.8522	18496
U60744.1	2	3326	0.9276	3326
GQ888900.1	2	18231	0.3786	43227
AY737765.1	2	69507	0.9415	69708
MF964049.1	2	68867	0.9613	55024
JQ071524.1	2	-1	0.3128	3838
JN114609.1	2	12126	0.8880	45581
KP288775.1	2	-1	0.2896	8340
KF318890.1	2	-1	0.3396	26002
AY351985.1	2	2484	0.3769	3169
EF027096.1	-1	28760	0.9982	28760
EU729487.1	2	25083	0.6469	19037
MF625079.1	2	72266	0.4130	52345
KJ951990.1	2	27080	0.5665	60068
EF453515.1	2	-1	0.2595	11869
MK306382.1	2	48169	0.6557	65596
KC429503.1	2	22819	0.4156	22819
AF470494.1	2	-1	0.3280	19444
KJ481830.1	2	6694	0.9978	6694
KX901405.1	2	7541	0.4659	5069
DQ188080.1	2	23253	0.5645	37295
DQ987368.1	2	6672	0.7148	39962
AY508193.1	2	-1	0.1480	62295
JX139110.1	2	-1	0.3027	56280
EU168991.1	2	-1	0.1905	25447
AF262763.1	2	41117	0.6286	23006
AF012478.1	2	48535	0.5799	8659
DQ289661.1	2	-1	0.3190	54626
DQ250290.1	2	40949	0.4797	48553
KT270239.1	2	59364	0.6097	37993
KC207426.1	2	44540	0.8175	30836
JN585919.1	2	4252	0.8067	17541
KJ733426.1	2	-1	0.3470	39902
MH320564.1	2	-1	0.3173	7015
KC958638.1	2	7586	0.5860	7580
KY083050.1	2	-1	0.1985	17688
AF185617.1	2	56577	0.3779	56598
AF289770.1	2	-1	0.2567	35882
KY293433.1	2	51882	0.9373	29721
L76353.1	2	4037	0.6840	5030
JN859344.1	2	12291	0.9641	20226
AY310451.1	2	71376	0.9989	71376
JN934794.1	2	20964	0.6530	59067
KT696453.1	2	43814	0.9500	-1
FJ917217.1	2	-1	0.2591	46762
KY306526.1	2	18347	0.5937	9074
MG693020.1	2	33861	0.3706	20307
AB214144.1	2	73435	0.9774	73435
MH357908.1	2	24935	0.7009	44115
MN242204.1	2	53922	0.3838	68432
HQ404799.1	2	66456	0.4245	36017
AY375526.2	2	31102	0.4289	56406
KY688817.1	2	-1	0.3253	63011
AJ287288.1	2	7409	0.3746	7568
AY626844.1	2	-1	0.3398	1253
MG386036.1	2	-1	0.3082	11990
DQ897607.1	2	40741	0.3766	64916
FJ766475.1	2	40181	0.5688	61882
DQ414893.1	2	-1	0.1562	22399
KP858789.1	2	8896	0.4280	23891
KX470461.1	2	48332	0.4196	43348
KM453207.1	2	56821	0.8851	56821
HQ633030.1	2	41380	0.6877	47421
KF304480.1	2	18825	0.5218	18801
DQ494371.1	2	5506	0.7860	19955
EF033604.1	2	70081	0.6684	12516
AF245228.1	2	55043	0.7031	67316
FJ867398.1	2	63044	0.5222	2472
JN837114.1	2	59919	0.7922	71761
AY796257.1	2	69985	0.7550	69985
FJ424831.1	2	21680	0.9709	21680
MH485205.1	2	52156	0.9609	17169
DQ153610.1	2	15390	0.5124	15390
DQ479035.1	2	41876	0.3991	30364
U38762.1	2	23606	0.9735	23606
LS974037.1	2	61397	0.9020	35861
KU953748.1	2	48243	0.9951	48243
FJ565452.1	2	-1	0.1653	46805
KX963490.1	2	37286	0.3920	62008
GQ165533.1	2	48110	0.9131	61100
AJ582929.2	2	-1	0.2115	42059
KC736637.1	2	38646	0.4703	45826
GQ406356.1	2	-1	0.3179	45837
KT175832.1	2	-1	0.1496	48320
KT022480.1	2	-1	0.2058	50018
EU149972.1	2	58290	0.7251	58290
KJ561198.1	2	17946	0.5825	62913
AF223546.1	2	-1	0.2357	48457
U30349.1	2	59452	0.6240	54485
AF370801.1	2	14978	0.4773	33160
MF110067.1	2	-1	0.2386	24339
KY104298.1	2	-1	0.2354	44317
KF430609.1	2	31940	0.9165	31940
MK358100.1	2	34798	0.4537	17264
MN576718.1	2	41809	0.6925	41809
KC111056.1	2	52077	0.8602	52077
KF153690.1	2	-1	0.3426	19281
AF395438.1	2	57775	0.6890	57775
KR902925.1	2	11281	0.8102	25341
KJ804877.1	2	57676	0.7034	26019
MF683549.1	0	59808	0.4612	59807
KY496745.1	2	52678	0.4280	3837
KY363981.1	2	-1	0.1713	41718
ON003439.1	2	2232	0.5102	34708
MZ868771.1	2	-1	0.2818	22644
KY174616.1	2	-1	0.2663	38233
MF963853.1	2	55860	0.3770	43302
JX313366.1	2	-1	0.3290	14274
EU812820.1	2	4793	0.5366	64683
MW579954.1	2	66456	0.6186	33254
KM370942.1	2	-1	0.2237	40823
EU101303.1	2	-1	0.3226	8559
KF556057.1	2	37556	0.7091	37537
KY632536.1	2	-1	0.2574	31343
MH861613.1	2	883	0.8859	3110
DQ246694.1	2	55659	0.9711	55659
KT031911.1	2	50766	0.3854	36214
LT993568.1	2	-1	0.2846	33117
AY745692.1	2	20715	0.7811	2518
KJ159439.1	2	-1	0.3178	52339
MN082507.1	2	57533	0.7675	57533
AF485214.1	2	-1	0.2251	7395
EF194542.1	2	2327	0.6202	18998
KJ783296.1	2	-1	0.2906	69638
MN082887.1	2	49996	0.7035	51109
MW647627.1	2	2232	0.8170	57336
KU846157.1	2	42494	0.5124	41904
KU674807.1	2	41379	0.9603	38998
AY172228.1	2	-1	0.1641	67468
MG779738.1	2	53132	0.4040	37751
ON471845.1	2	8239	0.5256	6198
MH645775.1	2	61280	0.9137	61280
DQ063696.1	2	-1	0.2053	58994
KM503089.1	2	-1	0.3213	18839
AY781431.1	2	66349	0.6299	21393
GU444003.1	2	21785	0.8992	21785
AY634980.1	2	23178	0.6772	55067
JQ948460.1	2	6471	0.6661	15690
HM045008.1	2	52885	0.3980	2116
MW883444.1	2	-1	0.2485	55333
EF056264.1	2	-1	0.2478	53478
AY641489.1	2	-1	0.2164	59562
KM277832.1	2	50962	0.7485	66745
MF622134.1	2	60883	0.7595	60810
KF718174.1	2	61100	0.7307	61100
KJ718143.1	2	38131	0.5212	2615
AY826296.1	2	17586	0.5015	36978
EF157822.1	2	21690	0.4510	32101
MH984973.1	2	6678	0.7206	36735
KU056504.1	2	39981	0.9577	39981
KX963484.1	2	61995	0.9336	61995
EF095732.1	2	7541	0.5108	68007
KJ399345.1	2	-1	0.1738	13955
EU336195.1	2	-1	0.2840	40393
JN250201.1	2	60420	0.3780	26425
KU248805.1	2	53009	0.9336	53009
KY632515.1	2	46474	0.4954	35892
KX235903.1	2	39120	0.9566	68131
AY523462.1	2	37055	0.9429	37058
MK034043.1	2	-1	0.2699	20276
KM222165.1	2	22724	0.4309	14942
EU579706.1	2	10599	0.8439	10599
HQ845146.1	2	16813	0.7332	17150
AF165408.1	2	21112	0.4074	27416
KU985104.1	2	31153	0.3988	39838
KC404072.1	2	19398	0.4167	5498
KU210337.1	2	29442	0.9999	29442
AY143581.1	2	-1	0.3475	66416
KY295029.1	2	26085	0.3746	26083
KF769030.1	2	25345	0.5193	25344
KY991677.1	2	57111	0.5829	41979
AF082341.1	2	5383	0.4943	47757
GU470885.1	2	30487	0.7156	61889
GU110802.1	2	-1	0.1749	23936
KU586720.1	2	-1	0.2231	14088
MT934980.1	2	16813	0.8526	16914
AY575206.1	2	37571	0.9265	48912
EU924292.1	2	-1	0.2762	37470
AY761124.1	2	-1	0.2329	7815
KM433717.1	2	5077	0.4292	53584
HM244827.1	2	53060	0.9335	53060
KC523204.1	2	41884	0.9966	41870
EF210970.1	2	54820	0.3870	59122
DQ328765.1	2	28483	0.9373	25008
KM382416.1	2	39124	0.5404	29946
KC343005.1	2	-1	0.2197	21195
KP221824.1	2	-1	0.2132	2245
JX154583.1	2	40994	0.6109	9630
KU295395.1	2	67488	0.9737	42812
FR715026.1	2	-1	0.1659	62095
MZ484537.1	2	-1	0.2499	51902
DQ120601.1	2	61989	0.4044	39310
KM370965.1	2	72111	0.3874	42890
MW752902.1	2	-1	0.3239	17078
MT935483.1	2	-1	0.2650	17279
AF189029.1	2	22168	0.5516	22167
MF353188.1	2	33669	0.8638	36206
HQ897820.1	2	28171	0.5026	42517
KP419500.1	2	49063	0.7473	37052
KP709522.1	2	24175	0.4016	8718
AF202419.1	2	59935	0.6107	12163
HQ718764.1	2	34397	0.8747	34378
KF679375.1	2	32332	0.8286	32332
Z33461.1	2	586	0.9919	586
KM886379.1	2	-1	0.2244	28082
HQ633035.1	2	-1	0.2474	51292
EU082413.1	2	-1	0.2981	32446
KT949918.1	2	-1	0.1664	66120
KJ187615.1	2	25944	0.8748	25871
GU233331.1	2	72594	0.5163	17182
KT631015.1	2	5384	0.5446	25721
AF477681.1	2	53263	0.3664	73045
DQ645527.1	2	24620	0.9955	24620
KM222042.1	2	-1	0.2435	57437
KF306382.1	2	4067	0.8124	4067
KM266375.1	2	817	0.6391	13920
KU883100.1	2	-1	0.2912	58481
KX147535.1	2	-1	0.1765	18420
PITG01000018.1	2	44268	0.5259	47375
DQ304574.1	2	-1	0.2978	10728
AY971262.1	2	18170	0.4689	43081
LC007055.1	2	58124	0.9986	58124
ON557754.1	2	-1	0.2045	31834
EF056223.1	2	-1	0.2115	53422
JX941573.1	2	68804	0.3880	70527
KF900119.1	2	13433	0.5068	73333
HM483513.1	2	58029	0.6092	36243
FJ037890.1	2	55652	0.6827	55637
MK205289.1	2	51990	0.6042	21309
MF579424.1	2	66456	0.9968	66456
MN082883.1	2	67880	0.5815	41441
MK976831.1	2	-1	0.2794	54922
KU350180.1	2	24935	0.6995	54343
KY017516.1	2	32183	0.6868	32183
HQ013117.1	2	34397	0.8375	4189
AY702350.1	2	-1	0.2345	7616
MK976755.1	2	15950	0.6244	54864
AF202413.1	2	8264	0.4691	32695
MN096654.1	2	23695	0.8175	67940
KX665362.1	2	29895	0.8159	29895
AF012525.1	2	33434	0.5535	33434
EU728432.1	2	-1	0.1732	56463
MF100855.1	2	57978	0.4895	32069
JQ305739.1	2	15788	0.9687	15788
AY598641.2	2	29458	0.8351	29458
KJ961657.1	2	70989	0.5079	3361
MF120811.1	2	8205	0.4440	3376
MN257676.1	2	-1	0.2098	25826
GQ852782.1	2	-1	0.1922	58881
FM876788.1	2	494	0.9028	494
KU552018.1	2	57288	0.4537	57288
KU999910.1	2	18308	0.5828	66590
KR010912.1	2	61005	0.4343	59881
AB479320.1	2	-1	0.1613	50491
EF422849.1	2	44475	0.4343	50449
JX155307.1	2	66205	0.9942	66205
KU853671.1	2	16767	0.3695	63204
JX453677.1	2	63170	0.5198	63177
DQ210041.1	2	-1	0.2920	41244
FM876833.1	2	12854	0.8186	12854
JQ352552.1	2	-1	0.2901	43653
KY792726.1	2	-1	0.1893	15572
MH864028.1	2	-1	0.3228	18526
KU894338.1	2	39920	0.9892	39920
HQ823435.1	2	-1	0.2217	39386
MH855105.1	2	71025	0.8168	15077
AY728370.1	2	53250	0.4100	1920
JN387815.1	2	26767	0.8394	26764
JX242466.1	2	14140	0.7925	14140
HM061485.1	2	-1	0.2159	10586
MK683097.1	2	14187	0.3679	58871
MH558772.1	2	36294	0.8428	70652
KC771343.1	2	65226	0.5367	5540
KY618872.1	2	32642	0.6309	24936
AY271522.1	2	-1	0.1983	39631
GQ381149.1	2	-1	0.2398	19089
MN794376.1	2	-1	0.2922	68727
KP015454.1	2	46433	0.4174	2771
KY321106.1	2	-1	0.1914	20505
AY751419.1	2	7586	0.5789	785
EU293236.1	2	4428	0.9784	4428
KY632557.1	2	39206	0.4782	35933
KT356894.1	2	-1	0.2652	64723
KC529543.1	2	70167	0.9737	70167
HQ890516.1	2	6425	0.7136	61796
JQ991083.1	2	44119	0.8836	44119
KC817001.1	2	61184	0.3932	46524
MK607931.1	2	-1	0.1071	50773
GU170668.1	2	27783	0.9966	27783
KT161823.1	2	57882	0.5447	62731
AF458608.1	2	66762	0.9051	66762
JX076798.1	2	-1	0.1733	1138
EF646795.1	2	6672	0.6044	6672
KC313092.1	2	23049	0.6736	23057
FJ423518.1	2	40136	0.6939	53412
DQ521278.1	2	49612	0.7508	49612
EU815245.1	2	70689	0.5451	48885
MG734802.1	2	-1	0.2487	58436
KX271376.1	2	71186	0.4242	71192
DQ667277.1	2	-1	0.1560	60871
KF485660.1	2	-1	0.2861	36826
MN077386.1	2	51566	0.4683	61933
KJ483036.1	2	-1	0.2619	24870
KF451939.1	2	40437	0.4428	46986
MN121112.1	2	-1	0.3396	14173
JF331955.1	2	-1	0.2298	20515
JX233460.1	2	-1	0.2286	51434
FJ389929.1	2	50391	0.3661	48275
KM055115.1	2	53113	0.9648	53113
KJ754168.1	2	7739	0.9793	7739
GU556670.1	2	-1	0.2680	55220
AF514910.1	2	47691	0.9343	47691
MZ611663.1	2	58353	0.5124	24490
KY483918.1	2	-1	0.1916	50732
GQ463796.1	2	20130	0.8631	20130
